train_loss,val_loss
48531272343.27273,146665544.8888889
1037026921.6969697,9961313.871527778
462367486.54545456,24751886.958333332
235846722.9090909,29097721.472222224
152534192.0,3149712.888888889
101972190.54545455,20465289.833333332
75126029.33333333,35217399.55555555
49184044.96969697,44133609.666666664
36040856.72727273,28065832.166666668
26238002.0,4156387.048611111
18526358.484848484,6520488.159722222
13999402.742424242,12361107.027777778
15849913.227272727,13051084.527777778
9558035.484848484,16442799.722222222
9530935.219696969,13390717.666666666
7556023.636363637,14012187.888888888
5223001.568181818,13153695.722222222
5224407.981060606,14681984.277777778
3722902.1931818184,18064649.777777776
3943881.496212121,7115352.611111111
