train_loss,val_loss
2285305942.0,446422464.0
345270596.0,848117.5
87448516.0,891751.75
72418299.0,2124187.0
79769542.0,3375987.0
39099110.0,203693.84375
47418061.0,3381374.0
64636723.0,3612111.25
36856453.0,257066.09375
20885036.75,434737.65625
15517356.125,1242030.0
8386259.375,1267412.25
10577800.75,561140.125
11684515.3125,171389.96875
5356971.75,91310.546875
4653520.28125,100386.484375
4097605.625,110827.390625
3586131.578125,61609.6015625
2974146.75,22190.896484375
3385799.375,22024.40234375
4116994.875,79200.265625
2504973.578125,156435.546875
2888335.5,173631.09375
2511834.28125,167519.890625
2074865.59375,163494.0625
2104864.953125,208788.125
2377823.4375,247832.03125
2081877.2421875,314796.09375
1166523.78125,402537.09375
1992758.5,521843.75
1771038.203125,518437.4375
1851735.0,494452.0
1751127.75,505510.1875
1010422.34765625,499073.34375
916406.5546875,487844.0
