train_loss,val_loss
46023447907.42857,5808318.9443359375
1859435605.7142856,1955297.1608537945
840031283.8392857,2585486.4679260254
372245825.0714286,16487527.878348215
379799933.875,13008840.08984375
308411948.358817,17821857.38895089
233168295.54464287,3506762.13406808
176113908.19642857,857499.63079725
172226981.42857143,278889.9693014962
142935399.07142857,1505627.9548165458
93316525.0625,1119925.7136492047
148481195.6450893,91106.4008265904
81994736.33035715,376790.9152832031
102148911.03571428,860772.3595929827
69554680.08928572,394277.8750275203
57113867.321428575,3360611.429447719
74118590.33928572,2730081.666573661
35071915.69866072,269900.85338619776
45615821.0,521952.4640437535
37316807.196428575,1386749.2058679718
36167250.381696425,1671882.1501453945
19286310.098214287,934493.2401003157
19683922.23660714,1372635.58179995
23661074.32142857,1685604.2988303048
33046867.50892857,2103499.9420776367
15130773.96763393,906972.2754233906
18634545.68973214,708371.4691376005
