train_loss,val_loss
4248218112.0,228146896.0
2910267904.0,1114902144.0
6728989696.0,1114517504.0
3107611136.0,174489312.0
2396006656.0,18407784.0
3881383168.0,48999776.0
3328272128.0,1134393.375
1919380608.0,56956068.0
872030848.0,200256224.0
1427714816.0,261060800.0
605734464.0,276858688.0
833684160.0,159660336.0
946580160.0,46874572.0
793859648.0,1020713.625
875380992.0,22927292.0
497200768.0,61757232.0
542619776.0,59605496.0
512139744.0,33454904.0
196853744.0,15306488.0
228247024.0,6118887.0
258436992.0,810052.0
363690656.0,31209.90625
151578976.0,14287.6611328125
197458816.0,100156.5390625
236073856.0,265577.9375
148904992.0,722614.9375
158468480.0,1717243.0
127909296.0,2879016.5
104910560.0,4389442.5
188400976.0,6045893.5
72329552.0,8153062.5
161350784.0,8565622.0
121014240.0,9927618.0
223194400.0,10923764.0
110976720.0,11876826.0
128841088.0,10374632.0
134723824.0,6914303.5
107133504.0,5536396.5
