train_loss,val_loss
0.05135678965598345,0.009448588825762272
0.03622351214289665,0.018902763724327087
0.032019039150327444,0.011029715649783611
0.02853877004235983,0.015967750921845436
0.026438264176249504,0.010854756459593773
0.025673240888863802,0.013342564925551414
0.02370923338457942,0.018147658556699753
0.022213286254554987,0.01372830756008625
0.020875828806310892,0.01270221546292305
0.02015255531296134,0.013090148568153381
0.02029223693534732,0.016241751611232758
0.023401582147926092,0.018474867567420006
0.021065769717097282,0.013651739805936813
0.019423742312937975,0.02049003541469574
0.020456927828490734,0.023785460740327835
0.020189098548144102,0.016924861818552017
