train_loss,val_loss
11973395.94612069,24681.795776367188
455713.9502963362,164.8951072692871
157470.9950161638,632.4179668426514
95367.36031788793,255.6638424396515
59020.572737068964,949.1007471084595
37170.91093076509,409.917275428772
25990.507256869612,96.80058324337006
18934.88053104795,666.4124269485474
10782.000963934537,36.33500564098358
13470.739038927803,154.7128387093544
9202.475670123922,128.4587146639824
6272.180497794316,118.66948944330215
11854.504439781453,255.18870002031326
4415.903626540611,102.9251275062561
2411.852284398572,317.4595446586609
3668.3828619595233,986.1192932128906
1559.5948717840786,1582.0821914672852
1933.8203864262023,1737.6525611877441
6196.514801025391,3718.0289001464844
2515.1252499284415,575.590413570404
2363.1410069958915,136.5037398338318
2882.674654598894,78.79656374454498
1177.8766318354114,57.89761275053024
1558.8887748718262,52.14133754372597
